226,1.9,10.0,11.6,0,0.4,0.03277913
227,1.9,10.0,11.7,0,0.4,0.03101035
228,1.9,10.0,11.8,0,0.4,0.02877963
229,1.9,10.0,11.9,0,0.4,0.02614799
230,1.9,10.0,12.0,0,0.4,0.02320308
231,1.9,10.1,11.6,0,0.4,0.03822276
232,1.9,10.1,11.7,0,0.4,0.03632327
233,1.9,10.1,11.8,0,0.4,0.0338968
234,1.9,10.1,11.9,0,0.4,0.0310184
235,1.9,10.1,12.0,0,0.4,0.02778653
236,1.9,10.2,11.6,0,0.4,0.0438879
237,1.9,10.2,11.7,0,0.4,0.04182247
238,1.9,10.2,11.8,0,0.4,0.03917553
239,1.9,10.2,11.9,0,0.4,0.03603401
240,1.9,10.2,12.0,0,0.4,0.03250572
241,1.9,10.3,11.6,0,0.4,0.04961236
242,1.9,10.3,11.7,0,0.4,0.04735135
243,1.9,10.3,11.8,0,0.4,0.0444638
244,1.9,10.3,11.9,0,0.4,0.04104673
245,1.9,10.3,12.0,0,0.4,0.03721611
246,1.9,10.4,11.6,0,0.4,0.05522537
247,1.9,10.4,11.7,0,0.4,0.05274492
248,1.9,10.4,11.8,0,0.4,0.04960155
249,1.9,10.4,11.9,0,0.4,0.04590088
250,1.9,10.4,12.0,0,0.4,0.04176607
251,1.8,10.0,11.6,0,0.5,0.02764282
252,1.8,10.0,11.7,0,0.5,0.02626124
253,1.8,10.0,11.8,0,0.5,0.02449451
254,1.8,10.0,11.9,0,0.5,0.02234899
255,1.8,10.0,12.0,0,0.5,0.01987282
256,1.8,10.1,11.6,0,0.5,0.0326147
257,1.8,10.1,11.7,0,0.5,0.03124059
258,1.8,10.1,11.8,0,0.5,0.02938581
259,1.8,10.1,11.9,0,0.5,0.02707773
260,1.8,10.1,12.0,0,0.5,0.02438008
261,1.8,10.2,11.6,0,0.5,0.03801148
262,1.8,10.2,11.7,0,0.5,0.03659376
263,1.8,10.2,11.8,0,0.5,0.03461419
264,1.8,10.2,11.9,0,0.5,0.03211802
265,1.8,10.2,12.0,0,0.5,0.02918235
266,1.8,10.3,11.6,0,0.5,0.04368383
267,1.8,10.3,11.7,0,0.5,0.04217659
268,1.8,10.3,11.8,0,0.5,0.04003957
269,1.8,10.3,11.9,0,0.5,0.03733288
270,1.8,10.3,12.0,0,0.5,0.03414498
271,1.8,10.4,11.6,0,0.5,0.0494649
272,1.8,10.4,11.7,0,0.5,0.04782869
273,1.8,10.4,11.8,0,0.5,0.04550659
274,1.8,10.4,11.9,0,0.5,0.04257096
275,1.8,10.4,12.0,0,0.5,0.03911994
276,1.9,10.0,11.6,0,0.5,0.03124059
277,1.9,10.0,11.7,0,0.5,0.02938581
278,1.9,10.0,11.8,0,0.5,0.02707773
279,1.9,10.0,11.9,0,0.5,0.02438008
280,1.9,10.0,12.0,0,0.5,0.0213831
281,1.9,10.1,11.6,0,0.5,0.03659376
282,1.9,10.1,11.7,0,0.5,0.03461419
283,1.9,10.1,11.8,0,0.5,0.03211802
284,1.9,10.1,11.9,0,0.5,0.02918235
285,1.9,10.1,12.0,0,0.5,0.02590745
286,1.9,10.2,11.6,0,0.5,0.04217659
287,1.9,10.2,11.7,0,0.5,0.04003957
288,1.9,10.2,11.8,0,0.5,0.03733288
289,1.9,10.2,11.9,0,0.5,0.03414498
290,1.9,10.2,12.0,0,0.5,0.03058499
291,1.9,10.3,11.6,0,0.5,0.04782869
292,1.9,10.3,11.7,0,0.5,0.04550659
293,1.9,10.3,11.8,0,0.5,0.04257096
294,1.9,10.3,11.9,0,0.5,0.03911994
295,1.9,10.3,12.0,0,0.5,0.0352704
296,1.9,10.4,11.6,0,0.5,0.05338075
297,1.9,10.4,11.7,0,0.5,0.05085125
298,1.9,10.4,11.8,0,0.5,0.04767272
299,1.9,10.4,11.9,0,0.5,0.04395159
300,1.9,10.4,12.0,0,0.5,0.03981158
301,1.8,10.0,11.6,0,0.6,0.02602065
302,1.8,10.0,11.7,0,0.6,0.02453012
303,1.8,10.0,11.8,0,0.6,0.02265808
304,1.8,10.0,11.9,0,0.6,0.02041598
305,1.8,10.0,12.0,0,0.6,0.01785702
306,1.8,10.1,11.6,0,0.6,0.03087666
307,1.8,10.1,11.7,0,0.6,0.02939287
308,1.8,10.1,11.8,0,0.6,0.02743536
309,1.8,10.1,11.9,0,0.6,0.02503535
310,1.8,10.1,12.0,0,0.6,0.0222601
311,1.8,10.2,11.6,0,0.6,0.03616025
312,1.8,10.2,11.7,0,0.6,0.03463689
313,1.8,10.2,11.8,0,0.6,0.03256142
314,1.8,10.2,11.9,0,0.6,0.02998207
315,1.8,10.2,12.0,0,0.6,0.0269785
316,1.8,10.3,11.6,0,0.6,0.04172568
317,1.8,10.3,11.7,0,0.6,0.04012053
318,1.8,10.3,11.8,0,0.6,0.03789769
319,1.8,10.3,11.9,0,0.6,0.03511952
320,1.8,10.3,12.0,0,0.6,0.03187641
321,1.8,10.4,11.6,0,0.6,0.04740897
322,1.8,10.4,11.7,0,0.6,0.04568552
323,1.8,10.4,11.8,0,0.6,0.04329013
324,1.8,10.4,11.9,0,0.6,0.0402969
325,1.8,10.4,12.0,0,0.6,0.03680537
326,1.9,10.0,11.6,0,0.6,0.02939287
327,1.9,10.0,11.7,0,0.6,0.02743536
328,1.9,10.0,11.8,0,0.6,0.02503535
329,1.9,10.0,11.9,0,0.6,0.0222601
330,1.9,10.0,12.0,0,0.6,0.0192036
331,1.9,10.1,11.6,0,0.6,0.03463689
332,1.9,10.1,11.7,0,0.6,0.03256142
333,1.9,10.1,11.8,0,0.6,0.02998207
334,1.9,10.1,11.9,0,0.6,0.0269785
335,1.9,10.1,12.0,0,0.6,0.02365348
336,1.9,10.2,11.6,0,0.6,0.04012053
337,1.9,10.2,11.7,0,0.6,0.03789769
338,1.9,10.2,11.8,0,0.6,0.03511952
339,1.9,10.2,11.9,0,0.6,0.03187641
340,1.9,10.2,12.0,0,0.6,0.02827916
341,1.9,10.3,11.6,0,0.6,0.04568552
342,1.9,10.3,11.7,0,0.6,0.04329013
343,1.9,10.3,11.8,0,0.6,0.0402969
344,1.9,10.3,11.9,0,0.6,0.03680537
345,1.9,10.3,12.0,0,0.6,0.03293357
346,1.9,10.4,11.6,0,0.6,0.05116424
347,1.9,10.4,11.7,0,0.6,0.04857587
348,1.9,10.4,11.8,0,0.6,0.04535521
349,1.9,10.4,11.9,0,0.6,0.04160965
350,1.9,10.4,12.0,0,0.6,0.03746365
351,1.8,10.0,11.6,0,0.7,0.02414441
352,1.8,10.0,11.7,0,0.7,0.02252894
353,1.8,10.0,11.8,0,0.7,0.02053699
354,1.8,10.0,11.9,0,0.7,0.01818666
355,1.8,10.0,12.0,0,0.7,0.01553863
356,1.8,10.1,11.6,0,0.7,0.02886544
357,1.8,10.1,11.7,0,0.7,0.02725532
358,1.8,10.1,11.8,0,0.7,0.02517996
359,1.8,10.1,11.9,0,0.7,0.02267536
360,1.8,10.1,12.0,0,0.7,0.01981357
361,1.8,10.2,11.6,0,0.7,0.0340175
362,1.8,10.2,11.7,0,0.7,0.03237217
363,1.8,10.2,11.8,0,0.7,0.03018629
364,1.8,10.2,11.9,0,0.7,0.02751161
365,1.8,10.2,12.0,0,0.7,0.02443113
366,1.8,10.3,11.6,0,0.7,0.03945884
367,1.8,10.3,11.7,0,0.7,0.03774055
368,1.8,10.3,11.8,0,0.7,0.03541867
369,1.8,10.3,11.9,0,0.7,0.03255829
370,1.8,10.3,12.0,0,0.7,0.02925215
371,1.8,10.4,11.6,0,0.7,0.04502875
372,1.8,10.4,11.7,0,0.7,0.04320441
373,1.8,10.4,11.8,0,0.7,0.04072436
374,1.8,10.4,11.9,0,0.7,0.03766475
375,1.8,10.4,12.0,0,0.7,0.03412682
376,1.9,10.0,11.6,0,0.7,0.02725532
377,1.9,10.0,11.7,0,0.7,0.02517996
378,1.9,10.0,11.8,0,0.7,0.02267536
379,1.9,10.0,11.9,0,0.7,0.01981357
380,1.9,10.0,12.0,0,0.7,0.01669439
381,1.9,10.1,11.6,0,0.7,0.03237217
382,1.9,10.1,11.7,0,0.7,0.03018629
383,1.9,10.1,11.8,0,0.7,0.02751161
384,1.9,10.1,11.9,0,0.7,0.02443113
385,1.9,10.1,12.0,0,0.7,0.02105108
386,1.9,10.2,11.6,0,0.7,0.03774055
387,1.9,10.2,11.7,0,0.7,0.03541867
388,1.9,10.2,11.8,0,0.7,0.03255829
389,1.9,10.2,11.9,0,0.7,0.02925215
390,1.9,10.2,12.0,0,0.7,0.02561331
391,1.9,10.3,11.6,0,0.7,0.04320441
392,1.9,10.3,11.7,0,0.7,0.04072436
393,1.9,10.3,11.8,0,0.7,0.03766475
394,1.9,10.3,11.9,0,0.7,0.03412682
395,1.9,10.3,12.0,0,0.7,0.03023007
396,1.9,10.4,11.6,0,0.7,0.04859807
397,1.9,10.4,11.7,0,0.7,0.04594166
398,1.9,10.4,11.8,0,0.7,0.04267238
399,1.9,10.4,11.9,0,0.7,0.03889883
400,1.9,10.4,12.0,0,0.7,0.03474636
401,1.8,10.0,11.6,0,0.8,0.02203433
402,1.8,10.0,11.7,0,0.8,0.02028022
403,1.8,10.0,11.8,0,0.8,0.01815696
404,1.8,10.0,11.9,0,0.8,0.01569182
405,1.8,10.0,12.0,0,0.8,0.01295805
406,1.8,10.1,11.6,0,0.8,0.02660195
407,1.8,10.1,11.7,0,0.8,0.02485065
408,1.8,10.1,11.8,0,0.8,0.02264447
409,1.8,10.1,11.9,0,0.8,0.02002549
410,1.8,10.1,12.0,0,0.8,0.01707276
411,1.8,10.2,11.6,0,0.8,0.03160508
412,1.8,10.2,11.7,0,0.8,0.029823
413,1.8,10.2,11.8,0,0.8,0.02751375
414,1.8,10.2,11.9,0,0.8,0.02473345
415,1.8,10.2,12.0,0,0.8,0.02156945
416,1.8,10.3,11.6,0,0.8,0.0369062
417,1.8,10.3,11.7,0,0.8,0.03506081
418,1.8,10.3,11.8,0,0.8,0.03262795
419,1.8,10.3,11.9,0,0.8,0.02967589
420,1.8,10.3,12.0,0,0.8,0.02630035
421,1.8,10.4,11.6,0,0.8,0.04234816
422,1.8,10.4,11.7,0,0.8,0.04041039
423,1.8,10.4,11.8,0,0.8,0.03783528
424,1.8,10.4,11.9,0,0.8,0.03470141
425,1.8,10.4,12.0,0,0.8,0.03111206
426,1.9,10.0,11.6,0,0.8,0.02485065
427,1.9,10.0,11.7,0,0.8,0.02264447
428,1.9,10.0,11.8,0,0.8,0.02002549
429,1.9,10.0,11.9,0,0.8,0.01707276
430,1.9,10.0,12.0,0,0.8,0.01389646
431,1.9,10.1,11.6,0,0.8,0.029823
432,1.9,10.1,11.7,0,0.8,0.02751375
433,1.9,10.1,11.8,0,0.8,0.02473345
434,1.9,10.1,11.9,0,0.8,0.02156945
435,1.9,10.1,12.0,0,0.8,0.0181334
436,1.9,10.2,11.6,0,0.8,0.03506081
437,1.9,10.2,11.7,0,0.8,0.03262795
438,1.9,10.2,11.8,0,0.8,0.02967589
439,1.9,10.2,11.9,0,0.8,0.02630035
440,1.9,10.2,12.0,0,0.8,0.02261751
441,1.9,10.3,11.6,0,0.8,0.04041039
442,1.9,10.3,11.7,0,0.8,0.03783528
443,1.9,10.3,11.8,0,0.8,0.03470141
444,1.9,10.3,11.9,0,0.8,0.03111206
445,1.9,10.3,12.0,0,0.8,0.02718864
446,1.9,10.4,11.6,0,0.8,0.04570802
447,1.9,10.4,11.7,0,0.8,0.04297514
448,1.9,10.4,11.8,0,0.8,0.03965139
449,1.9,10.4,11.9,0,0.8,0.03584677
450,1.9,10.4,12.0,0,0.8,0.03168776
451,1.8,10.0,11.6,0,0.9,0.0197138
452,1.8,10.0,11.7,0,0.9,0.01781066
453,1.8,10.0,11.8,0,0.9,0.01554988
454,1.8,10.0,11.9,0,0.9,0.01297322
455,1.8,10.0,12.0,0,0.9,0.0101801
456,1.8,10.1,11.6,0,0.9,0.02411004
457,1.8,10.1,11.7,0,0.9,0.02220505
458,1.8,10.1,11.8,0,0.9,0.01985813
459,1.8,10.1,11.9,0,0.9,0.01711973
460,1.8,10.1,12.0,0,0.9,0.01408064
461,1.8,10.2,11.6,0,0.9,0.02894775
462,1.8,10.2,11.7,0,0.9,0.02701594
463,1.8,10.2,11.8,0,0.9,0.02457247
464,1.8,10.2,11.9,0,0.9,0.02167889
465,1.8,10.2,12.0,0,0.9,0.01842891
466,1.8,10.3,11.6,0,0.9,0.03409364
467,1.8,10.3,11.7,0,0.9,0.03210871
468,1.8,10.3,11.8,0,0.9,0.02955442
469,1.8,10.3,11.9,0,0.9,0.02650289
470,1.8,10.3,12.0,0,0.9,0.0230537
471,1.8,10.4,11.6,0,0.9,0.03939418
472,1.8,10.4,11.7,0,0.9,0.03733168
473,1.8,10.4,11.8,0,0.9,0.0346523
474,1.8,10.4,11.9,0,0.9,0.0314374
475,1.8,10.4,12.0,0,0.9,0.0277928
476,1.9,10.0,11.6,0,0.9,0.02220505
477,1.9,10.0,11.7,0,0.9,0.01985813
478,1.9,10.0,11.8,0,0.9,0.01711973
479,1.9,10.0,11.9,0,0.9,0.01408064
480,1.9,10.0,12.0,0,0.9,0.01087405
481,1.9,10.1,11.6,0,0.9,0.02701594
482,1.9,10.1,11.7,0,0.9,0.02457247
483,1.9,10.1,11.8,0,0.9,0.02167889
484,1.9,10.1,11.9,0,0.9,0.01842891
485,1.9,10.1,12.0,0,0.9,0.01494381
486,1.9,10.2,11.6,0,0.9,0.03210871
487,1.9,10.2,11.7,0,0.9,0.02955442
488,1.9,10.2,11.8,0,0.9,0.02650289
489,1.9,10.2,11.9,0,0.9,0.0230537
490,1.9,10.2,12.0,0,0.9,0.01932788
491,1.9,10.3,11.6,0,0.9,0.03733168
492,1.9,10.3,11.7,0,0.9,0.0346523
493,1.9,10.3,11.8,0,0.9,0.0314374
494,1.9,10.3,11.9,0,0.9,0.0277928
495,1.9,10.3,12.0,0,0.9,0.0238426
496,1.9,10.4,11.6,0,0.9,0.04252312
497,1.9,10.4,11.7,0,0.9,0.03970623
498,1.9,10.4,11.8,0,0.9,0.03632289
499,1.9,10.4,11.9,0,0.9,0.03248477
500,1.9,10.4,12.0,0,0.9,0.02831987
501,1.8,10.0,11.6,0,1.0,0.01720988
502,1.8,10.0,11.7,0,1.0,0.01515251
503,1.8,10.0,11.8,0,1.0,0.01275788
504,1.8,10.0,11.9,0,1.0,0.01009622
505,1.8,10.0,12.0,0,1.0,0.00733983
506,1.8,10.1,11.6,0,1.0,0.02141656
507,1.8,10.1,11.7,0,1.0,0.01934855
508,1.8,10.1,11.8,0,1.0,0.01685582
509,1.8,10.1,11.9,0,1.0,0.01400206
510,1.8,10.1,12.0,0,1.0,0.01090287
511,1.8,10.2,11.6,0,1.0,0.02607306
512,1.8,10.2,11.7,0,1.0,0.02398082
513,1.8,10.2,11.8,0,1.0,0.02139509
514,1.8,10.2,11.9,0,1.0,0.01838487
515,1.8,10.2,12.0,0,1.0,0.01505453
516,1.8,10.3,11.6,0,1.0,0.03104976
517,1.8,10.3,11.7,0,1.0,0.02891461
518,1.8,10.3,11.8,0,1.0,0.02623038
519,1.8,10.3,11.9,0,1.0,0.02307394
520,1.8,10.3,12.0,0,1.0,0.01955047
521,1.8,10.4,11.6,0,1.0,0.0361966
522,1.8,10.4,11.7,0,1.0,0.03399952
523,1.8,10.4,11.8,0,1.0,0.03120802
524,1.8,10.4,11.9,0,1.0,0.02790676
525,1.8,10.4,12.0,0,1.0,0.02420488
526,1.9,10.0,11.6,0,1.0,0.01934855
527,1.9,10.0,11.7,0,1.0,0.01685582
528,1.9,10.0,11.8,0,1.0,0.01400206
529,1.9,10.0,11.9,0,1.0,0.01090287
530,1.9,10.0,12.0,0,1.0,0.00775919
531,1.9,10.1,11.6,0,1.0,0.02398082
532,1.9,10.1,11.7,0,1.0,0.02139509
533,1.9,10.1,11.8,0,1.0,0.01838487
534,1.9,10.1,11.9,0,1.0,0.01505453
535,1.9,10.1,12.0,0,1.0,0.01154697
536,1.9,10.2,11.6,0,1.0,0.02891461
537,1.9,10.2,11.7,0,1.0,0.02623038
538,1.9,10.2,11.8,0,1.0,0.02307394
539,1.9,10.2,11.9,0,1.0,0.01955047
540,1.9,10.2,12.0,0,1.0,0.01578968
541,1.9,10.3,11.6,0,1.0,0.03399952
542,1.9,10.3,11.7,0,1.0,0.03120802
